1,1,17.5,284.3333333333333,105.41666666666667,28.791666666666668,179.08333333333334,87.04166666666667
1,2,18.541666666666668,275.0833333333333,104.375,38.041666666666664,112.25,74.54166666666667
1,3,25.25,227.20833333333334,98.95833333333333,17.416666666666668,58.0,35.25
1,4,22.125,274.6666666666667,111.125,29.583333333333332,158.58333333333334,79.91666666666667
1,5,21.208333333333332,284.25,111.54166666666667,37.75,32.416666666666664,47.875
1,6,21.291666666666668,287.5,112.25,34.25,7.5,35.875
1,7,19.0,318.2083333333333,119.0,19.0,318.2083333333333,119.0
1,8,22.875,272.4583333333333,110.5,28.625,15.125,32.583333333333336
1,9,19.916666666666668,310.4166666666667,118.91666666666667,19.916666666666668,310.4166666666667,118.91666666666667
1,10,23.5,281.8333333333333,114.41666666666667,41.333333333333336,105.83333333333333,71.0
1,11,24.5,265.6666666666667,112.0,37.833333333333336,116.25,80.04166666666667
1,12,19.166666666666668,317.375,122.08333333333333,19.166666666666668,317.375,122.08333333333333
1,13,23.958333333333332,300.25,123.08333333333333,23.916666666666668,289.3333333333333,122.29166666666667
1,14,23.333333333333332,286.875,119.29166666666667,41.958333333333336,95.58333333333333,62.583333333333336
1,15,19.875,294.125,118.125,19.875,294.125,118.125
1,16,19.75,292.375,118.54166666666667,19.75,292.375,118.54166666666667
1,17,22.75,274.5416666666667,117.0,37.916666666666664,21.333333333333332,45.0
1,18,16.041666666666668,302.25,119.16666666666667,16.041666666666668,302.25,119.16666666666667
1,19,21.458333333333332,274.2916666666667,116.25,44.041666666666664,81.08333333333333,70.91666666666667
1,20,21.375,278.6666666666667,118.91666666666667,46.625,48.5,62.25
1,21,28.125,246.66666666666666,116.95833333333333,14.75,0.0,14.75
1,22,22.5,295.75,125.41666666666667,32.75,26.75,37.458333333333336
1,23,20.208333333333332,321.7083333333333,129.04166666666666,26.583333333333332,254.66666666666666,117.91666666666667
1,24,20.916666666666668,309.7916666666667,126.5,20.416666666666668,273.4166666666667,123.95833333333333
1,25,28.708333333333332,290.2916666666667,129.16666666666666,43.75,52.333333333333336,55.041666666666664
1,26,29.291666666666668,295.5833333333333,131.66666666666666,39.166666666666664,90.70833333333333,60.166666666666664
1,27,26.166666666666668,307.7083333333333,133.875,48.333333333333336,28.875,53.25
1,28,29.125,296.6666666666667,133.25,42.875,164.70833333333334,105.66666666666667
1,29,27.958333333333332,315.5,140.29166666666666,32.083333333333336,14.916666666666666,32.958333333333336
1,30,24.291666666666668,349.8333333333333,146.54166666666666,24.291666666666668,349.8333333333333,146.54166666666666
1,31,33.041666666666664,286.9166666666667,137.25,51.083333333333336,31.0,57.583333333333336
2,1,43.625,249.25,138.54166666666666,31.041666666666668,8.291666666666666,32.625
2,2,26.875,344.1666666666667,153.91666666666666,26.958333333333332,308.6666666666667,150.95833333333334
2,3,35.25,298.3333333333333,145.83333333333334,35.125,23.666666666666668,38.041666666666664
2,4,32.708333333333336,324.375,153.04166666666666,41.833333333333336,90.83333333333333,64.95833333333333
2,5,27.083333333333332,366.9583333333333,162.25,27.5,347.0,160.20833333333334
2,6,31.208333333333332,323.4166666666667,152.83333333333334,31.958333333333332,235.58333333333334,127.41666666666667
2,7,31.916666666666668,318.1666666666667,154.625,45.166666666666664,190.875,117.91666666666667
2,8,41.291666666666664,277.75,150.375,38.625,150.08333333333334,91.75
2,9,34.708333333333336,324.125,162.75,61.791666666666664,34.375,72.41666666666667
2,10,32.166666666666664,335.5,162.66666666666666,43.208333333333336,110.75,85.83333333333333
2,11,31.041666666666668,349.7083333333333,169.0,54.875,151.5,105.70833333333333
2,12,27.25,382.875,177.16666666666666,29.208333333333332,333.0833333333333,169.45833333333334
2,13,33.833333333333336,344.4166666666667,171.66666666666666,54.666666666666664,154.79166666666666,115.75
2,14,28.625,393.0,186.375,34.583333333333336,337.7916666666667,171.5
2,15,36.125,353.75,179.33333333333334,63.166666666666664,35.333333333333336,72.08333333333333
2,16,33.291666666666664,364.875,183.66666666666666,63.083333333333336,118.79166666666667,117.20833333333333
2,17,31.333333333333332,379.8333333333333,188.125,49.416666666666664,211.79166666666666,143.875
2,18,34.875,386.5416666666667,195.83333333333334,35.125,366.5833333333333,193.75
2,19,30.916666666666668,399.625,198.91666666666666,30.916666666666668,399.625,198.91666666666666
2,20,35.958333333333336,353.5,187.79166666666666,65.54166666666667,138.04166666666666,122.125
2,21,47.25,317.2083333333333,185.83333333333334,56.25,9.583333333333334,58.916666666666664
2,22,32.916666666666664,397.7083333333333,203.20833333333334,30.25,343.2916666666667,192.33333333333334
2,23,30.75,428.2083333333333,211.5,30.75,428.2083333333333,211.5
2,24,33.333333333333336,396.875,202.16666666666666,53.0,214.33333333333334,143.70833333333334
2,25,43.375,353.7916666666667,198.75,63.416666666666664,33.708333333333336,71.54166666666667
2,26,34.75,404.2916666666667,214.08333333333334,34.875,346.75,205.04166666666666
2,27,31.166666666666668,434.5416666666667,220.875,32.625,394.1666666666667,216.25
2,28,46.166666666666664,371.0,211.5,67.29166666666667,212.20833333333334,159.58333333333334
3,1,50.541666666666664,338.9166666666667,209.5,63.125,175.83333333333334,147.58333333333334
3,2,37.833333333333336,392.0833333333333,216.29166666666666,65.125,154.29166666666666,131.54166666666666
3,3,54.833333333333336,329.0833333333333,209.375,45.666666666666664,27.5,50.625
3,4,36.25,414.2916666666667,228.625,52.041666666666664,302.8333333333333,200.91666666666666
3,5,36.708333333333336,433.125,236.125,36.708333333333336,433.125,236.125
3,6,41.416666666666664,392.7083333333333,226.125,42.875,380.2083333333333,222.33333333333334
